ns,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,sexp,bug
1,1,0.0,0.004398827,0.004398827,682.0,0,2,0,1.0,1926,59,0
1,2,0.881290899,0.015536723,0.012711864,354.0,0,2,5,1.0,2252,259,0
1,1,0.0,0.03372434,0.048387097,682.0,0,2,0,1.0,2253,260,0
1,1,0.0,0.0,0.000506329,1975.0,1,3,6,1.0,1505,1505,0
1,1,0.0,0.000629591,0.000629591,4765.0,1,4,0,1.0,1506,1506,0
2,2,0.970950594,0.005524862,0.022099448,90.5,0,3,2,1.0,1928,846,0
1,1,0.0,0.005208333,0.005208333,192.0,0,4,0,1.0,60,60,0
1,2,0.0,0.0,0.0,34.5,0,1,7,1.0,1508,1508,1
1,9,0.859793388,0.007712082,0.007712082,129.6666667,1,5,153,0.888888889,1939,797,0
1,2,0.0,0.0,0.0,19.0,1,1,0,0.5,1939,797,1
1,3,0.0,0.0,0.0,33.0,0,1,0,0.333333333,2263,270,0
1,7,0.744109748,0.119731801,0.164750958,149.1428571,0,3,13,0.714285714,2260,267,0
1,2,1.0,0.010899183,0.010899183,183.5,0,4,2,1.0,2265,565,0
1,3,0.594591439,0.033726813,0.015177066,197.6666667,1,2,5,1.0,1942,800,1
1,1,0.0,0.0,0.0,21.0,0,1,0,1.0,2268,273,0
1,2,0.966618633,0.117561684,0.004354136,344.5,0,2,0,1.0,2268,273,0
1,1,0.0,0.0125,0.00625,320.0,1,2,2,1.0,1943,801,0
1,1,0.0,0.00990099,0.00990099,101.0,1,2,4,1.0,1509,1509,0
1,1,0.0,0.027906977,0.013953488,215.0,0,3,4,1.0,555,555,0
1,1,0.0,0.004807692,0.0,208.0,1,3,0,1.0,206,116,0
1,1,0.0,0.059405941,0.059405941,101.0,1,3,1,1.0,2269,566,0
1,1,0.0,0.018808777,0.028213166,319.0,1,2,0,1.0,1944,802,0
1,2,0.0,0.0,0.0,0.0,0,2,178,1.0,2271,568,0
1,1,0.0,0.021604938,0.0,324.0,1,2,0,1.0,1945,803,0
1,1,0.0,0.056338028,0.007042254,142.0,1,3,0,1.0,2272,274,1
1,1,0.0,1.58490566,0.0,53.0,0,3,8,1.0,898,896,0
1,4,0.480618302,0.114503817,0.083969466,32.75,0,3,291,0.75,902,900,0
1,1,0.0,0.095588235,0.022058824,136.0,0,10,3,1.0,903,901,0
1,1,0.0,0.0,0.050147493,339.0,0,6,5,1.0,904,902,0
1,12,0.615424517,0.034943786,0.046490428,274.25,0,13,106,0.833333333,916,914,0
1,1,0.0,0.007042254,0.0,142.0,0,3,0,1.0,917,915,0
1,9,0.741096031,0.119416591,0.019598906,243.7777778,1,13,90,0.888888889,545,544,0
1,2,0.896038233,0.106060606,0.136363636,33.0,0,2,1,1.0,919,917,0
1,1,0.0,0.0,0.0,3.0,0,1,0,1.0,448,444,0
1,13,0.850270067,0.153191489,0.035106383,144.6153846,0,13,116,0.769230769,448,444,1
1,1,0.0,0.010309278,0.010309278,97.0,0,4,1,1.0,2477,2457,0
1,2,0.918295834,0.011299435,0.0,265.5,0,3,2,0.5,116,116,0
1,3,0.884154522,0.076056338,0.016901408,118.3333333,0,4,15,0.666666667,13389,13389,0
1,1,0.0,0.074626866,0.044776119,67.0,0,1,6,1.0,449,445,0
1,1,0.0,0.011869436,0.020771513,674.0,0,3,1,1.0,13390,13390,0
1,8,0.91009724,0.020544673,0.048733875,261.625,0,14,109,0.875,507,203,1
1,1,0.0,0.002985075,0.008955224,670.0,0,3,0,1.0,13391,13391,0
1,5,0.987391151,0.153932584,0.020224719,178.0,0,4,25,0.4,560,560,0
1,2,0.764204507,0.00921659,0.004608295,325.5,0,4,5,1.0,118,118,0
1,4,0.859833988,0.092764378,0.055658627,134.75,0,11,10,1.0,923,921,0
1,14,0.987350805,1.159250585,0.138173302,30.5,0,2,14,0.071428571,937,935,0
1,10,0.834055952,0.046057767,0.046057767,128.1,0,8,8,0.4,949,947,0
1,2,0.0,0.0,0.0,149.5,0,1,0,0.5,949,947,0
1,2,0.0,0.0,0.0,0.0,0,6,25,1.0,951,949,0
1,1,0.0,0.161764706,0.161764706,136.0,1,3,7,1.0,1209,1065,0
1,1,0.0,0.16,0.24,25.0,1,4,36,1.0,2479,2459,0
1,1,0.0,0.012345679,0.012345679,81.0,1,1,36,1.0,2478,2458,0
1,1,0.0,0.027027027,0.027027027,37.0,0,4,96,1.0,2480,2460,0
1,1,0.0,0.0,0.005263158,190.0,0,10,0,1.0,952,950,0
1,4,0.0,0.0,0.0,43.25,0,1,0,0.25,994,992,1
1,38,0.522607555,0.076957696,0.03060306,58.47368421,0,9,0,0.157894737,994,992,1
1,1,0.0,0.007692308,0.007692308,130.0,0,5,1,1.0,450,446,0
1,1,0.0,0.037940379,0.040650407,369.0,0,4,1,1.0,2481,2461,0
1,1,0.0,0.007537688,0.030150754,398.0,1,3,4,1.0,451,447,0
1,1,0.0,0.073913043,0.017391304,690.0,0,3,0,1.0,13392,13392,0
1,1,0.0,0.035353535,0.126262626,396.0,0,3,5,1.0,1210,1066,0
1,1,0.0,0.019138756,0.007177033,418.0,0,5,19,1.0,452,448,0
1,1,0.0,0.013888889,0.006944444,288.0,0,3,5,1.0,13393,13393,0
1,2,0.994442325,0.071917808,0.025684932,292.0,0,3,5,1.0,562,562,0
1,1,0.0,0.01026393,0.019061584,682.0,0,4,1,1.0,1946,804,0
1,4,0.679815538,0.027863777,0.040247678,161.5,0,4,5,0.5,64,64,0
1,1,0.0,0.0,0.0,69.0,0,1,0,1.0,2273,569,0
1,1,0.0,0.015625,0.005208333,192.0,1,10,0,1.0,508,204,0
1,1,0.0,0.066176471,0.0,136.0,0,2,62,1.0,453,449,0
1,1,0.0,0.200292398,0.216374269,684.0,0,6,5,1.0,2482,2462,0
1,3,0.379527379,0.060645161,0.065806452,258.3333333,0,10,7,1.0,456,452,0
1,1,0.0,0.050632911,0.018987342,158.0,0,2,11,1.0,457,453,0
1,2,0.998000884,0.203007519,0.035087719,199.5,1,8,5,1.0,568,568,0
1,2,0.949848553,0.343065693,0.408759124,68.5,0,2,12,0.5,459,455,1
1,1,0.0,1.0,1.0,1.0,1,3,1,1.0,2274,570,0
1,1,0.0,0.048780488,0.014347202,697.0,0,2,1,1.0,2275,275,0
1,1,0.0,0.0,0.00234192,427.0,0,12,0,1.0,995,993,0
1,1,0.0,0.003311258,0.003311258,302.0,0,3,1,1.0,460,456,0
1,14,0.018261929,0.07591623,0.238219895,54.57142857,0,5,0,0.214285714,1009,1007,0
1,1,0.0,0.019607843,0.0,102.0,0,4,3,1.0,2075,2075,0
1,1,0.0,0.277777778,0.305555556,108.0,1,3,1,1.0,2074,2074,1
1,6,0.975503759,0.012891344,0.0,90.5,1,3,0,0.166666667,2081,2081,0
1,1,0.0,0.042016807,0.008403361,119.0,0,2,1,1.0,2082,2082,0
1,3,0.786583413,0.035874439,0.058295964,74.33333333,0,4,57,1.0,1012,1010,0
1,5,0.513981201,0.087368421,0.04,190.0,0,3,11,1.0,2280,280,1
1,1,0.0,0.086956522,0.086956522,69.0,0,1,0,1.0,2282,572,0
1,1,0.0,0.0,0.0,58.0,0,1,0,1.0,2282,572,1
1,1,0.0,0.0,0.043290043,231.0,1,2,1,1.0,207,117,0
1,2,0.840358672,0.004310345,0.033045977,348.0,1,2,3,1.0,2284,282,0
1,1,0.0,0.5,0.5,4.0,1,1,0,1.0,2285,283,0
1,3,0.778881391,0.042527339,0.006075334,274.3333333,0,6,3,1.0,1015,1013,0
1,1,0.0,0.003865979,0.0,776.0,1,3,4,1.0,1211,1067,0
1,1,0.0,0.021276596,0.021276596,47.0,1,3,1,1.0,2286,284,0
1,1,0.0,0.026143791,0.016339869,306.0,1,2,4,1.0,2287,285,0
1,1,0.0,0.493421053,0.098684211,152.0,1,3,5,1.0,208,118,0
1,2,1.0,0.003571429,0.001190476,420.0,1,3,4,1.0,2289,1431,0
1,1,0.0,0.147887324,0.084507042,142.0,0,2,1,1.0,461,457,0
1,1,0.0,0.076388889,0.097222222,144.0,1,6,23,1.0,2483,2463,0
1,1,0.0,0.103773585,0.047169811,106.0,1,2,8,1.0,2484,2464,0
1,1,0.0,0.003257329,0.003257329,307.0,0,6,12,1.0,2485,2465,0
1,2,0.40217919,0.148325359,0.090909091,104.5,0,3,7,1.0,463,459,0
1,2,0.31135737,0.109131403,0.030066815,449.0,0,3,8,0.5,465,461,0
1,1,0.0,0.044520548,0.034246575,292.0,0,4,1,1.0,13394,13394,0
1,1,0.0,0.068136273,0.018036072,499.0,0,4,6,1.0,119,119,0
1,1,0.0,0.288135593,0.13559322,118.0,0,3,37,1.0,2486,2466,0
1,1,0.0,0.00867052,0.010115607,692.0,0,3,1,1.0,13395,13395,0
1,1,0.0,0.005952381,0.023809524,672.0,0,6,1,1.0,2487,2467,0
1,4,0.818175954,0.179600887,0.042128603,112.75,0,9,27,1.0,2086,2086,1
1,1,0.0,0.006060606,0.024242424,495.0,0,4,0,1.0,120,120,0
1,1,0.0,0.006418485,0.005134788,779.0,0,3,0,1.0,466,462,0
1,2,0.992774454,0.013850416,0.013850416,361.0,0,7,7,1.0,2489,2469,0
1,2,0.918295834,0.0110957,0.013869626,360.5,1,7,0,0.5,2491,2471,0
1,1,0.0,0.011851852,0.025185185,675.0,0,6,0,1.0,2492,2472,0
1,1,0.0,0.002962963,0.002962963,675.0,0,6,0,1.0,2493,2473,0
1,1,0.0,0.0,0.0,13.0,0,1,0,1.0,472,468,0
1,5,0.574662205,0.090332805,0.042789223,126.2,0,10,59,1.0,472,468,0
1,1,0.0,0.006578947,0.006578947,152.0,0,10,0,1.0,473,469,0
1,1,0.0,0.110294118,0.073529412,136.0,1,4,6,1.0,569,569,1
1,1,0.0,0.006858711,0.001371742,729.0,0,10,1,1.0,2089,2089,0
1,2,0.0,0.0,0.0,32.5,0,1,0,0.5,2089,2089,1
1,1,0.0,0.059760956,0.033864542,502.0,0,4,0,1.0,121,121,0
1,2,0.0,0.0,0.0,34.5,0,1,0,0.5,511,307,0
1,1,0.0,0.006578947,0.0,152.0,0,2,31,1.0,509,305,0
1,1,0.0,0.014705882,0.014705882,136.0,0,3,1,1.0,1212,1068,0
1,1,0.0,0.012626263,0.0,396.0,0,2,32,1.0,512,308,0
1,1,0.0,0.014925373,0.0,67.0,0,1,8,1.0,2090,2090,0
1,1,0.0,0.052287582,0.0,153.0,0,10,0,1.0,1016,1014,0
1,1,0.0,0.025572005,0.0,743.0,0,10,0,1.0,2091,2091,0
1,1,0.0,0.0,0.009708738,103.0,0,2,27,1.0,1018,1016,0
1,2,0.0,0.0,0.0,0.0,0,6,43,1.0,1020,1018,0
1,1,0.0,0.008849558,0.013274336,226.0,0,2,40,1.0,1017,1015,1
1,8,0.720880193,0.014062001,0.016938319,391.125,0,5,33,0.625,570,570,0
1,1,0.0,0.002967359,0.007418398,674.0,0,4,0,1.0,571,571,0
1,5,0.998388146,0.181117534,0.052023121,103.8,0,2,5,0.2,1025,1023,0
1,1,0.0,0.051094891,0.087591241,137.0,0,3,1,1.0,1026,1024,1
1,1,0.0,0.022222222,0.022222222,90.0,1,2,4,1.0,209,119,0
1,1,0.0,0.01754386,0.043859649,114.0,0,1,4,1.0,2092,2092,0
1,1,0.0,0.058823529,0.011764706,85.0,1,3,5,1.0,474,470,0
1,4,0.942156764,0.002413516,0.002815768,621.5,0,12,4,1.0,2497,2477,0
1,1,0.0,0.076086957,0.039855072,276.0,0,6,5,1.0,2498,2478,0
1,1,0.0,0.023529412,0.0,85.0,0,3,33,1.0,475,471,0
1,1,0.0,0.020472441,0.006299213,635.0,0,6,0,1.0,1027,1025,0
1,1,0.0,0.053571429,0.035714286,56.0,0,4,4,1.0,1028,1026,0
1,1,0.0,0.030534351,0.0,131.0,0,3,1,1.0,1029,1027,0
1,1,0.0,0.001443001,0.0,693.0,0,2,1,1.0,2290,286,0
1,1,0.0,0.041666667,0.013888889,72.0,0,1,6,1.0,2291,573,0
1,3,0.783441899,0.416666667,0.12037037,72.0,0,3,11,1.0,2294,289,1
1,1,0.0,0.066666667,0.066666667,30.0,0,1,0,1.0,2295,290,0
1,1,0.0,1.0,1.0,1.0,1,3,1,1.0,1947,805,0
1,3,1.0,0.003597122,0.0,278.0,1,4,6,0.333333333,1950,808,1
1,1,0.0,0.05785124,0.016528926,121.0,1,3,0,1.0,2499,2479,0
1,1,0.0,0.051282051,0.025641026,39.0,0,2,7,1.0,2500,2480,0
1,17,0.806927549,0.011151769,0.007666841,675.1764706,0,5,84,0.529411765,13412,13412,0
1,1,0.0,0.0,0.00304414,1971.0,1,3,2,1.0,1510,1510,0
1,1,0.0,0.006896552,0.013793103,290.0,0,4,0,1.0,13413,13413,0
1,1,0.0,0.004854369,0.004854369,206.0,0,1,29,1.0,2501,2481,0
1,1,0.0,0.123076923,0.123076923,130.0,0,2,30,1.0,2502,2482,0
1,2,0.453716339,0.027989822,0.025445293,196.5,0,2,45,1.0,2504,2484,0
1,1,0.0,0.020833333,0.005208333,192.0,1,2,8,1.0,2505,2485,0
1,3,0.595970682,0.365180467,0.220806794,157.0,0,3,4,1.0,481,477,0
1,3,0.080960357,0.474358974,0.008547009,78.0,1,3,7,1.0,478,474,1
1,2,0.806583102,0.172949002,0.015521064,225.5,0,3,49,1.0,2094,2094,0
1,1,0.0,0.064935065,0.012987013,154.0,0,10,0,1.0,1030,1028,0
1,2,0.0,0.005555556,0.083333333,90.0,0,3,0,1.0,1033,1031,1
1,1,0.0,0.0,0.0,59.0,0,1,0,1.0,1033,1031,0
1,1,0.0,0.066079295,0.008810573,227.0,1,1,1,1.0,1034,1032,0
1,1,0.0,0.0625,0.0625,16.0,0,2,4,1.0,2296,574,0
1,9,0.544837461,0.114613181,0.015472779,193.8888889,0,12,171,1.0,554,553,0
1,2,0.883585086,0.057838661,0.02283105,328.5,1,3,15,1.0,1952,1084,1
1,1,0.0,0.083333333,0.083333333,12.0,0,1,2,1.0,1953,809,0
1,1,0.0,0.0,0.0,23.0,1,1,0,1.0,2308,302,0
1,11,0.813407474,0.214084507,0.055399061,96.81818182,1,3,34,0.545454545,2307,301,1
1,1,0.0,0.018518519,0.12962963,54.0,0,1,1,1.0,2309,575,0
1,5,0.0,0.0,0.002544529,157.2,1,2,4,0.6,2314,307,1
1,2,0.198234964,0.209459459,0.010135135,148.0,1,5,10,1.0,2316,577,0
1,3,0.817345422,0.020497804,0.008784773,227.6666667,1,4,0,0.666666667,1956,812,1
1,1,0.0,0.0,0.051724138,116.0,1,3,0,1.0,2317,308,0
1,5,0.779759452,0.059063136,0.014935506,294.6,0,4,19,0.6,69,69,0
1,6,0.943012108,0.730519481,0.149350649,102.6666667,1,3,234,0.5,2323,314,0
1,4,0.9362911,0.068391867,0.059149723,135.25,0,3,0,0.25,2327,318,1
1,4,0.820816781,0.014171833,0.009743136,282.25,0,5,54,1.0,485,481,0
1,1,0.0,0.2,0.2,5.0,0,2,8,1.0,1035,1033,0
1,1,0.0,0.029411765,0.014705882,68.0,0,2,48,1.0,513,205,0
1,1,0.0,0.035087719,0.0,114.0,0,2,7,1.0,13414,13414,0
1,14,0.826154091,0.012678804,0.000325098,219.7142857,0,10,258,1.0,2519,2499,0
1,2,1.0,0.023076923,0.053846154,65.0,0,5,172,1.0,2521,2501,0
1,1,0.0,0.0,0.0,103.0,0,1,0,1.0,486,482,0
1,1,0.0,0.019417476,0.019417476,103.0,0,2,0,1.0,2522,2502,0
1,1,0.0,0.003841229,0.0,781.0,0,3,0,1.0,487,483,0
1,11,0.619002032,0.035619553,0.020083365,239.9090909,0,12,5,0.454545455,498,494,1
1,1,0.0,0.0,0.0,50.0,0,1,0,1.0,499,495,0
1,1,0.0,0.169811321,0.0,53.0,0,1,0,1.0,500,496,0
1,5,0.982810861,0.007496252,0.083958021,133.4,0,11,173,0.6,2100,2100,0
1,1,0.0,0.138461538,0.007692308,130.0,0,2,2,1.0,2095,2095,0
1,4,0.84842924,0.166666667,0.031295488,343.5,0,12,4,0.5,558,557,0
1,1,0.0,0.0,0.0,19.0,0,1,0,1.0,2101,2101,1
1,7,0.942680715,0.009398496,0.009398496,152.0,0,12,13,0.714285714,2108,2108,0
1,1,0.0,0.727272727,0.022727273,44.0,0,2,296,1.0,165,165,0
1,1,0.0,0.65625,0.15625,32.0,0,2,8,1.0,2523,2503,0
1,1,0.0,0.01035503,0.01035503,676.0,0,7,0,1.0,2524,2504,0
1,6,0.695532621,0.022628372,0.020887728,191.5,1,8,209,1.0,575,575,0
1,1,0.0,0.180555556,0.018518519,432.0,0,4,0,1.0,501,497,0
1,8,0.679215826,0.056241427,0.032921811,91.125,0,12,166,0.75,509,505,1
1,2,0.43497348,0.193181818,0.568181818,44.0,0,7,128,1.0,2110,2110,0
1,9,0.744183954,0.2064,0.112,69.44444444,1,5,417,0.777777778,584,584,1
1,3,0.971747853,0.100217865,0.067538126,153.0,0,9,0,1.0,2527,2507,0
1,7,0.896379636,0.016835017,0.02020202,212.1428571,0,12,0,0.428571429,2534,2514,0
1,1,0.0,0.0,0.0,0.0,0,2,0,1.0,2535,2515,0
1,2,0.106792032,0.094907407,0.069444444,216.0,0,5,4,1.0,2112,2112,0
1,1,0.0,0.0,0.0,42.0,0,1,0,1.0,2113,2113,1
1,6,0.81188237,0.023578363,0.02149792,240.3333333,0,11,3,0.666666667,2541,2521,1
1,2,0.0,0.047826087,0.0,115.0,0,11,0,1.0,511,507,0
1,1,0.0,0.002027369,0.000506842,1973.0,1,3,1,1.0,1511,1511,0
1,6,0.612310365,0.012392241,0.015625,309.3333333,0,4,26,0.666666667,577,577,1
1,3,0.67211283,0.009019166,0.002066892,1774.0,0,4,7,0.666666667,124,124,0
1,1,0.0,0.030726257,0.008379888,358.0,0,2,10,1.0,2114,2114,0
1,1,0.0,0.005494505,0.008241758,364.0,0,3,1,1.0,70,70,0
1,1,0.0,0.300546448,0.18579235,183.0,0,2,8,1.0,512,508,1
1,1,0.0,0.123966942,0.074380165,121.0,1,3,1,1.0,210,17,0
1,1,0.0,0.041522491,0.044982699,289.0,0,4,1,1.0,71,71,0
1,2,0.840358672,0.045863309,0.000899281,556.0,0,3,4,1.0,13416,13416,0
1,2,0.0,0.0,0.0,34.0,0,1,0,0.5,2331,581,1
1,2,0.998845536,0.073569482,0.0626703,183.5,0,4,6,0.5,2331,581,1
1,1,0.0,0.006622517,0.006622517,151.0,0,3,0,1.0,2542,2522,0
1,1,0.0,0.010948905,0.02189781,274.0,0,9,0,1.0,2543,2523,0
2,3,0.829243901,0.061881188,0.002475248,134.6666667,1,2,17,0.666666667,2334,902,0
1,1,0.0,0.076923077,0.065934066,91.0,0,4,0,1.0,2115,2115,0
1,1,0.0,0.0,0.0,6.0,0,1,0,1.0,2544,2524,0
1,2,0.300391417,0.214285714,0.0,175.0,0,3,17,1.0,515,511,0
1,1,0.0,0.0,0.0,120.0,0,1,0,1.0,515,511,1
1,1,0.0,0.038461538,0.538461538,52.0,0,1,62,1.0,166,166,0
1,1,0.0,0.0,0.0,86.0,0,1,0,1.0,167,167,0
1,1,0.0,0.059701493,0.029850746,134.0,0,2,9,1.0,2545,2525,0
1,1,0.0,0.550724638,0.173913043,69.0,0,2,9,1.0,2546,2526,0
1,4,0.9670101,0.104089219,0.037174721,134.5,0,3,83,0.75,2551,2531,0
1,1,0.0,0.070422535,0.042253521,71.0,0,1,9,1.0,2547,2527,0
1,1,0.0,0.032608696,0.02173913,184.0,1,2,0,1.0,516,512,0
1,1,0.0,0.003649635,0.003649635,274.0,0,9,0,1.0,2552,2532,0
1,7,0.983475237,0.07079646,0.0,80.71428571,0,3,49,0.142857143,584,584,0
1,1,0.0,0.007272727,0.003636364,275.0,0,9,0,1.0,2553,2533,0
1,1,0.0,0.115606936,0.028901734,173.0,0,5,9,1.0,2554,2534,0
1,3,0.259382035,0.42408377,0.052356021,63.66666667,1,1,2,0.666666667,2337,585,1
1,4,0.636530348,0.101761252,0.003913894,127.75,1,4,10,0.75,2341,589,1
1,1,0.0,0.075757576,0.015151515,66.0,1,2,7,1.0,1957,813,0
1,1,0.0,0.02864259,0.02615193,803.0,1,3,0,1.0,1512,1512,0
1,1,0.0,0.024539877,0.012269939,326.0,1,2,0,1.0,1958,814,0
1,2,0.970950594,0.104166667,0.104166667,48.0,1,2,67,1.0,1960,816,0
1,2,0.970950594,0.004149378,0.01659751,120.5,0,3,2,1.0,2343,322,0
1,1,0.0,0.003030303,0.003030303,330.0,0,3,7,1.0,125,125,0
1,3,0.960229718,0.013513514,0.0,123.3333333,0,3,0,0.333333333,587,587,0
1,6,0.650551914,0.272727273,0.381231672,56.83333333,0,3,57,0.833333333,2349,328,0
1,1,0.0,0.066666667,0.022222222,45.0,0,3,0,1.0,2350,329,0
1,5,0.799684313,0.236097561,0.096585366,205.0,0,3,100,0.8,521,517,0
1,3,0.932455561,0.062831858,0.00619469,376.6666667,1,5,37,1.0,1963,819,0
1,1,0.0,0.008333333,0.008333333,120.0,1,5,0,1.0,1964,820,0
1,1,0.0,0.0,0.0,3.0,1,1,0,1.0,2357,596,0
1,6,0.767671135,0.142647059,0.020588235,113.3333333,1,4,29,0.666666667,2357,596,1
1,1,0.0,0.019047619,0.00952381,210.0,1,1,0,1.0,2358,597,0
1,3,0.712859225,0.058720421,0.057843996,380.3333333,1,5,0,0.666666667,1967,823,0
1,9,0.775863005,0.030805687,0.052132701,93.77777778,0,3,69,0.777777778,2367,338,0
1,7,0.996850007,0.001577287,0.069400631,90.57142857,0,3,118,0.714285714,2374,345,0
1,3,0.597094843,0.017456359,0.017456359,267.3333333,1,4,27,1.0,1970,826,1
1,2,1.0,0.003816794,0.003816794,262.0,1,3,2,1.0,1972,62,0
1,1,0.0,0.026490066,0.013245033,151.0,0,3,1,1.0,1037,1035,0
1,1,0.0,0.0,0.069767442,43.0,0,1,9,1.0,1036,1034,0
1,1,0.0,0.021052632,0.0,95.0,0,10,23,1.0,1038,1036,0
1,4,0.735260791,0.016442451,0.015695067,334.5,1,10,4,0.75,2558,2538,0
1,1,0.0,0.001698754,0.000566251,1766.0,1,3,2,1.0,126,126,0
1,1,0.0,0.529411765,0.0,85.0,0,2,8,1.0,13417,13417,1
1,2,0.622040309,0.008249313,0.056828598,545.5,0,3,8,1.0,589,589,0
1,1,0.0,0.013386881,0.009370817,747.0,0,9,2,1.0,514,206,0
1,1,0.0,0.032786885,0.032786885,122.0,1,5,1,1.0,1973,827,0
1,3,0.94639463,0.003079292,0.003079292,433.0,1,3,57,1.0,1976,1087,0
1,6,0.774500576,0.040758294,0.006635071,175.8333333,0,9,84,1.0,2121,2121,0
1,1,0.0,0.016058394,0.010218978,685.0,1,4,3,1.0,1213,132,0
1,1,0.0,0.006993007,0.06993007,143.0,0,3,1,1.0,590,590,0
1,1,0.0,0.008784773,0.014641288,683.0,0,4,0,1.0,1214,133,0
1,1,0.0,0.006772009,0.002257336,443.0,0,4,8,1.0,591,591,0
1,1,0.0,0.010638298,0.010638298,94.0,0,3,8,1.0,72,72,0
1,1,0.0,0.002296211,0.0,871.0,0,3,0,1.0,592,592,0
1,2,0.691289869,0.049140049,0.017199017,203.5,0,9,4,1.0,2123,2123,0
1,7,0.884448331,0.128038898,0.056726094,176.2857143,1,3,10,0.571428571,2381,352,1
1,7,0.0,0.0,0.0,17.14285714,0,1,0,0.142857143,1072,1070,1
1,27,0.562888335,0.016430853,0.031948882,162.2962963,0,11,2107,0.740740741,1072,1070,1
2,4,0.558209198,0.00591716,0.020710059,253.5,0,3,7,0.75,2385,953,0
1,1,0.0,0.012987013,0.012987013,154.0,0,10,1,1.0,2124,2124,0
1,1,0.0,0.006289308,0.006289308,159.0,1,2,23,1.0,2559,2539,0
1,1,0.0,0.004255319,0.004255319,235.0,0,2,31,1.0,2560,2540,0
1,2,0.0,0.0,0.0,6.5,0,1,0,0.5,2562,2542,0
1,1,0.0,0.0,0.0,98.0,0,1,0,1.0,2563,2543,0
1,1,0.0,0.136363636,0.045454545,22.0,0,2,101,1.0,2565,2545,0
1,1,0.0,0.253333333,0.053333333,75.0,0,2,43,1.0,2564,2544,0
1,9,0.955267845,0.171339564,0.205607477,35.66666667,0,2,744,0.222222222,2574,2554,0
1,1,0.0,0.0,0.0,19.0,0,1,0,1.0,1074,1072,1
1,1,0.0,0.0,0.0,0.0,0,1,0,1.0,1074,1072,0
1,1,0.0,0.240963855,0.530120482,166.0,0,2,11,1.0,2575,2555,0
1,1,0.0,0.007220217,0.003610108,277.0,0,6,2,1.0,2576,2556,0
1,1,0.0,0.0,0.0,105.0,0,1,0,1.0,2577,2557,0
1,2,1.0,0.01980198,0.01980198,50.5,0,2,38,1.0,2579,2559,0
1,1,0.0,0.074626866,0.014925373,67.0,0,2,15,1.0,2580,2560,0
1,3,0.905712598,0.079584775,0.01384083,96.33333333,1,3,46,1.0,1217,136,0
1,1,0.0,0.006968641,0.006968641,287.0,1,3,23,1.0,2581,2561,0
1,1,0.0,0.028301887,0.0,212.0,0,1,0,1.0,1075,1073,0
1,1,0.0,0.115044248,0.0,113.0,0,3,0,1.0,2125,2125,0
1,1,0.0,0.0,0.0,3.0,0,1,0,1.0,526,218,0
1,11,0.436476041,0.03953954,0.051051051,181.6363636,0,8,216,0.636363636,526,218,1
1,1,0.0,0.06557377,0.0,183.0,0,1,0,1.0,527,219,0
1,18,0.685003302,0.085656475,0.056654676,247.1111111,0,14,54,0.777777778,576,575,1
1,1,0.0,0.010309278,0.0,679.0,0,4,2,1.0,73,73,0
1,2,0.998916038,0.115555556,0.075555556,337.5,0,4,2,1.0,75,75,0
1,5,0.890355817,0.10876452,0.077085533,189.4,1,2,40,0.2,1517,1517,1
1,1,0.0,0.046428571,0.107142857,280.0,1,4,2,1.0,1977,828,0
1,1,0.0,0.019736842,0.019736842,152.0,0,3,3,1.0,1978,829,0
1,1,0.0,0.020618557,0.020618557,97.0,0,2,1,1.0,1979,830,0
1,1,0.0,0.0,0.2,50.0,0,2,1,1.0,1980,831,0
1,1,0.0,0.113924051,0.0,237.0,1,2,6,1.0,1981,832,0
1,3,0.0,0.0,0.0,43.33333333,1,1,0,0.333333333,1984,835,1
1,3,0.736658424,0.135338346,0.086466165,88.66666667,1,4,26,1.0,1987,65,1
1,1,0.0,0.62295082,0.262295082,61.0,1,2,15,1.0,1218,137,0
1,1,0.0,0.0,0.003514938,569.0,0,2,0,1.0,1518,1518,0
1,1,0.0,0.003267974,0.003267974,306.0,1,2,1,1.0,2387,357,0
1,1,0.0,0.0,0.0,23.0,1,1,0,1.0,2387,357,1
1,3,0.549137424,0.073260073,0.076923077,91.0,1,4,1,0.666666667,1990,68,0
1,1,0.0,0.02173913,0.02173913,46.0,1,1,0,1.0,2388,358,0
1,1,0.0,0.075,0.025,40.0,1,1,0,1.0,2389,359,0
1,1,0.0,0.014150943,0.0,212.0,1,2,1,1.0,1991,836,0
1,1,0.0,0.012605042,0.008403361,238.0,0,2,0,1.0,1992,837,0
1,1,0.0,0.0,0.082251082,231.0,0,2,0,1.0,2390,599,0
1,2,0.468995594,0.072289157,0.018072289,166.0,1,2,0,1.0,2392,601,0
1,2,0.0,0.097959184,0.044897959,122.5,1,2,0,1.0,2394,603,1
1,3,0.220890922,0.06888361,0.021377672,140.3333333,1,3,5,1.0,2397,606,0
1,1,0.0,0.012987013,0.0,154.0,1,3,0,1.0,2398,607,0
1,1,0.0,0.011904762,0.003968254,252.0,1,2,1,1.0,2399,608,0
1,1,0.0,0.477987421,0.018867925,159.0,0,4,11,1.0,522,518,0
1,1,0.0,1.0,1.0,1.0,1,2,5,1.0,1993,838,0
1,1,0.0,0.272727273,0.545454545,11.0,1,2,2,1.0,1994,69,0
1,1,0.0,0.022727273,0.090909091,44.0,1,2,1,1.0,1995,70,0
